ID,Species,Site,Eelgrass,GFI,Group,Detail,Abundance,Biomass
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Malacostracan,Eumalacostraca,1,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium,5,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tigriopus,2,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tigriopus,6,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,3,0.7
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Pteropod,Gastropoda,1,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,4,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanus glandula,2,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Calanoid,Calanoida,2,0.2
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,11,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Pteropod,Gastropoda,1,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Gammarid,Gammaridea,2,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Detritus,Rocks/Plastic,5,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,6,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,1,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Dactylopusia,1,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanomorpha,5,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Pteropod,Gastropoda,6,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Pteropod,Gastropoda,1,0.8
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,22,0.2
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,65,0.9
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,53,0.7
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Digested food,Digested food,1,1.4
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Amphiascus,1,0.1
BPIN12,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Pseudobradya,1,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,1,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,2,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Pseudobradya,3,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanomorpha,1,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Isopod,Isopoda,2,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,5,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,4,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tigriopus,3,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium,4,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium,3,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,14,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,5,0.1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,41,0.6
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Pteropod,Gastropoda,7,1
BPIN13,Pink,Qualicum,Eelgrass,75-100%,Digested food,Digested food,1,3.9
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Gammarid,Polycheria,1,0.3
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Cumacean,Cumacea,2,0.7
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Harpacticus,2,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Harpacticus,4,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Scutellidium,9,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Scutellidium,7,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Tisbe,33,1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Ectinosoma melaniceps,8,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Pseudobradya,2,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Zaus,6,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Harpacticoida,17,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Sarsamphiascus,1,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Tigriopus,3,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Insect,Insecta,1,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Amphiascus,1,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Harpacticoida,3,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Tisbe,23,0.7
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Calanoid,Calanus pacificus,1,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Cyclopoid/Poecilostomatoid,Spinoncaea ivlevi,2,0.1
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Harpacticoida,3,0.9
BPIN14,Pink,Qualicum,Eelgrass,50-75%,Digested food,Digested food,1,2.1
BPIN15,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Zaus,3,0.1
BPIN15,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Tisbe,10,0.3
BPIN15,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Scutellidium,1,0.1
BPIN15,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Tisbe,15,0.4
BPIN15,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Harpacticus,1,0.1
BPIN15,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Harpacticoida,3,0.1
BPIN15,Pink,Qualicum,Eelgrass,50-75%,Insect,Insecta,4,0.7
BPIN15,Pink,Qualicum,Eelgrass,50-75%,Crustacean,Crustacea,1,0.2
BPIN15,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Harpacticoida,8,0.1
BPIN15,Pink,Qualicum,Eelgrass,50-75%,Gammarid,Orchomenella,1,0.5
BPIN15,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Pseudobradya,1,0.1
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Pseudobradya,1,0.1
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanomorpha,6,0.3
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,3,0.1
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Amphiascus,1,0.1
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,13,0.4
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,14,0.4
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,5,0.1
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Detritus,Rocks/Plastic,1,0.1
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Isopod,Isopoda,1,0.1
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tigriopus,2,0.1
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium,3,0.1
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,44,0.7
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,43,0.8
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,50,1.3
BPIN16,Pink,Qualicum,Eelgrass,75-100%,Digested food,Digested food,1,4.5
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Pteropod,Gastropoda,1,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Detritus,Rocks/Plastic,1,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Tigriopus,4,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Microsetella rosea,1,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Ectinosomatidae,3,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Scutellidium,1,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Pseduobradya,1,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Dactylopusia,1,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Sarsamphiascus,2,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Barnacle,Balanus crenatus,3,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Zaus,5,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Ectinosoma melaniceps,6,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Harpacticus,3,0.5
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Barnacle,Balanomorpha,3,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Copepod,Copepoda,2,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Tisbe,43,0.3
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Tisbe,38,0.3
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Harpacticoida,5,0.1
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Harpacticoid,Harpacticoida,47,0.5
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Digested food,Digested food,1,1.9
BPIN17,Pink,Qualicum,Eelgrass,50-75%,Cyphonaut,Bryozoa,1,0.1
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Sarsamphiascus,1,0.1
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Parathalestris bulbiseta,1,0.1
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Diosaccus spinatus,1,0.1
BPIN18,Pink,Qualicum,Eelgrass,100%,Gammarid,Gammaridea,3,0.1
BPIN18,Pink,Qualicum,Eelgrass,100%,Cyphonaut,Bryozoa,1,0.1
BPIN18,Pink,Qualicum,Eelgrass,100%,Calanoid,Centropages abdominalis,1,0.6
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Ectinosoma melaniceps,2,0.1
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Tigriopus,1,0.1
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Scutellidium,2,0.1
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Pseudobradya,12,0.4
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,16,0.4
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticus,8,0.4
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Tisbe,128,1.6
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,636,8.4
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,204,0.8
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Zaus,440,6.4
BPIN18,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Zaus,124,0.4
BPIN18,Pink,Qualicum,Eelgrass,100%,Digested food,Digested food,4,1.6
BPIN18,Pink,Qualicum,Eelgrass,100%,Detritus,Rocks/Plastic,4,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,1,0.1
BPIN19,Pink,Qualicum,Eelgrass,100%,Malacostracan,Eumalacostraca,1,0.1
BPIN19,Pink,Qualicum,Eelgrass,100%,Pteropod,Gastropoda,1,0.1
BPIN19,Pink,Qualicum,Eelgrass,100%,Cladoceran,Evadne tergestina,1,0.1
BPIN19,Pink,Qualicum,Eelgrass,100%,Barnacle,Balanus glandula,1,0.1
BPIN19,Pink,Qualicum,Eelgrass,100%,Ostracod,Ostracoda,1,0.1
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Dactylopusia,1,0.1
BPIN19,Pink,Qualicum,Eelgrass,100%,Cyclopoid/Poecilostomatoid,Ditrichocorycaeus anglicus,1,0.1
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticus,3,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Gammarid,Gammaridea,1,0.1
BPIN19,Pink,Qualicum,Eelgrass,100%,Calanoid,Calanoida,3,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Ectinosoma melaniceps,3,0.1
BPIN19,Pink,Qualicum,Eelgrass,100%,Cyclopoid/Poecilostomatoid,Cyclopinidae,1,0.1
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Tigriopus,1,0.1
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Scutellidium,12,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Sarsamphiascus,4,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Amphiascus,4,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Detritus,Rocks/Plastic,4,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Pseudobradya,8,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Pteropod,Gastropoda,8,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Zaus,16,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Zaus,12,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,36,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,780,8.8
BPIN19,Pink,Qualicum,Eelgrass,100%,Digested food,Digested food,4,3.2
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Tisbe,64,0.4
BPIN19,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Tisbe,120,1.2
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Porcellidium,1,0.1
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Calanoid,Eurytemora,1,0.2
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Insect,Insecta,1,0.3
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Cyphonaut,Bryozoa,1,0.1
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Sarsamphiascus,1,0.1
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Amphiascus,2,0.1
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Pseudobradya,2,0.1
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,1,0.1
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,12,0.4
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Dactylopusia,20,0.4
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium,8,0.4
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,4,0.4
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,12,1.6
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,72,0.4
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,168,0.4
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Pteropod,Gastropoda,4,0.4
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,32,0.4
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,36,0.4
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,372,2
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Digested food,Digested food,4,0.8
BPIN20,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium,4,0.4
BPIN21,Pink,Qualicum,Eelgrass,100%,Isopod,Isopoda,1,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Euphausiid,Euphausiidae,2,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Euphausiid,Euphausiidae,2,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticus,2,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Ectinosoma melaniceps,2,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Dactylopusia,1,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Pteropod,Gastropoda,1,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Pteropod,Gastropoda,1,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Pteropod,Gastropoda,1,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Cyclopoid/Poecilostomatoid,Cyclopinidae,1,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Cladoceran,Podon leuckartii,1,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Cladoceran,Cladocera,1,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Barnacle,Balanus improvisus,1,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Amphiascus,1,0.1
BPIN21,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Zaus,36,0.4
BPIN21,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Pseudobradya,8,0.4
BPIN21,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Tisbe,44,0.4
BPIN21,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Scutellidium,8,0.4
BPIN21,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,80,0.4
BPIN21,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Tisbe,120,0.8
BPIN21,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Zaus,92,0.8
BPIN21,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,652,4.8
BPIN21,Pink,Qualicum,Eelgrass,100%,Digested food,Digested food,4,0.4
BPIN22,Pink,Qualicum,Eelgrass,25-50%,Harpacticoid,Tisbe,2,0.1
BPIN22,Pink,Qualicum,Eelgrass,25-50%,Pteropod,Gastropoda,1,0.1
BPIN22,Pink,Qualicum,Eelgrass,25-50%,Pteropod,Gastropoda,1,0.1
BPIN22,Pink,Qualicum,Eelgrass,25-50%,Harpacticoid,Harpacticus,1,0.1
BPIN22,Pink,Qualicum,Eelgrass,25-50%,Euphausiid,Euphausiidae,2,0.2
BPIN22,Pink,Qualicum,Eelgrass,25-50%,Euphausiid,Euphausiidae,2,0.1
BPIN22,Pink,Qualicum,Eelgrass,25-50%,Euphausiid,Euphausiidae,6,0.5
BPIN22,Pink,Qualicum,Eelgrass,25-50%,Calanoid,Calanus marshallae,2,1.1
BPIN22,Pink,Qualicum,Eelgrass,25-50%,Digested food,Digested food,1,1.5
BPIN22,Pink,Qualicum,Eelgrass,25-50%,Cladoceran,Cladocera,2,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Pseudobradya,12,0.4
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticus,22,2
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticus,2,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticus,4,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Cyclopoid/Poecilostomatoid,Ditrichocorycaeus anglicus,2,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Ectinosoma melaniceps,3,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Bivalve,Modolius modolius,1,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Pteropod,Gastropoda,1,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Insect,Insecta,4,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Cladoceran,Podon,3,0.3
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Tigriopus,1,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Cyclopoid/Poecilostomatoid,Cyclopinidae,1,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Gammarid,Gammaridea,1,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Thalestridae,1,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Cyphonaut,Bryozoa,1,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Euphausiid,Euphausiidae,1,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Malacostracan,Eumalacostraca,4,0.4
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Sarsamphiascus,7,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Barnacle,Balanus improvisus,2,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Barnacle,Balanus glandula,5,0.5
BPIN23,Pink,Qualicum,Eelgrass,100%,Barnacle,Balanus crenatus,5,0.4
BPIN23,Pink,Qualicum,Eelgrass,100%,Barnacle,Balanus balanus,2,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Ostracod,Ostracoda,1,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Barnacle,Balanus glandula,2,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Barnacle,Balanomorpha,1,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Barnacle,Balanus crenatus,1,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Detritus,Phaeophyceae,3,0.1
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Scutellidium,72,2.4
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Zaus,88,1.2
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Tisbe,972,16.4
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Tisbe,240,5.6
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,108,0.4
BPIN23,Pink,Qualicum,Eelgrass,100%,Harpacticoid,Harpacticoida,920,9.2
BPIN23,Pink,Qualicum,Eelgrass,100%,Pteropod,Gastropoda,4,5.2
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,67,5.6
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,5,0.3
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,2,0.1
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanus crenatus,4,0.1
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Pseudobradya,3,0.1
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,1,0.1
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Cyclopoid/Poecilostomatoid,Cyclopinidae,1,0.1
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Cladoceran,Podon polyphemoides,4,0.1
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Cladoceran,Podon leuckartii,2,0.1
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosomatidae,2,0.1
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,92,1.2
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium,4,0.4
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,400,12.4
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,216,4.8
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,176,1.2
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,536,7.6
BPIN24,Pink,Qualicum,Eelgrass,75-100%,Digested food,Digested food,4,1.6
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Ectinosoma melaniceps,1,0.1
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Pseudobradya,2,0.1
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Huntemannia jadensis,1,0.1
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanus crenatus,1,0.1
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Barnacle,Balanus nubilus,1,0.1
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,1,0.1
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Dactylopusia,1,0.1
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Sarsamphiascus,5,0.1
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Cyphonaut,Bryozoa,1,0.1
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Calanoid,Eurytemora affinis,1,0.1
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Sarsamphiascus,1,0.1
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,76,0.4
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Scutellidium,16,0.4
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,148,2
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Zaus,68,0.4
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,196,4
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tisbe,136,2.8
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticoida,1080,17.2
BPIN25,Pink,Qualicum,Eelgrass,75-100%,Digested food,Digested food,4,2.4
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Cyphonaut,Bryozoa,2,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Dactylopusia,1,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Tigriopus,1,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Gammarid,Gammaridea,2,0.5
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Gammarid,Gammaridea,3,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Malacostracan,Eumalacostraca,1,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Euphausiid,Euphausiidae,1,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,12,0.5
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,5,0.1
BPIN26,Pink,Qualicum,Eelgrass,75-100%,Harpacticoid,Harpacticus,1,0.1
