ID,FID,Sp,Site,Date,Time,Latitude,Longitude,TL,FL,SL,Weight,Gender,GonadW,GIndex,StomachW,StomachLW,ContentW,GFI,EstGFI,SumContentW,Group,Phylum,Subphylum,Class,Subclass,Order,Suborder,Infraorder,Family,Genus,Species,Stage,Detail,Abundance,MaxLength,MinLength,DS,PreyW,Biomass,Comments
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Chaetognath,Chaetognatha,,Sagittoidea,,Aphragmophora,,,Sagittidae,,,Adult,Sagittidae,64,15,3,2,24,3.0651341,Subsample of 25% used for remaining prey items:
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,Adult,Calanus marshallae,60,4.2,2.9,2,36.8,4.699872286,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,Adult,Calanus pacificus,4,2.9,2.9,1,4,0.510855683,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Calanidae,Calanus,,Adult,Calanus,128,2.5,0.9,2,29.2,3.729246488,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,Adult,Centropages abdominalis,4,1.7,1.7,1,0.4,0.051085568,Female
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,288,3.7,0.7,3,110,14.04853129,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,4,0.6,0.6,2,0.4,0.051085568,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Nauplii,Balanus glandula,8,0.7,0.7,1,0.4,0.051085568,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Clausocalanidae,Microcalanus,pygmaeus pusillus,Adult,Microcalanus pygmaeus pusillus,4,0.8,0.8,1,0.4,0.051085568,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,improvisus,Nauplii,Balanus improvisus,16,0.7,0.6,1,0.4,0.051085568,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Nauplii,Balanus crenatus,12,0.7,0.6,1,0.4,0.051085568,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,Balanus crenatus,8,0.9,0.8,1,0.4,0.051085568,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Fish,Chordata,Vertebrata,Actinopterygii,Neopterygii,,,,,,,Scales,Neopterygii,8,4,2.1,2,2.8,0.357598978,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Calyptopsis,Euphausiidae,24,2.3,1.5,1,2,0.255427842,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,240,5.5,2.5,1,98,12.51596424,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,372,2.5,0.8,2,99.6,12.72030651,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,292,0.4,0.1,3,27.6,3.524904215,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Crustacean,Arthropoda,Crustacea,,,,,,,,,Adult,Crustacea,4,2.9,0.1,3,190,24.26564496,
,SRD12,Sardines,WCVI,2015-07-12,,,,,,,,,,,2858.9,1738.5,1120.4,0,50-75%,783,Digested food,,,,,,,,,,Digested food,,Digested food,4,4.2,0.1,4,154.8,19.77011494,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Adult,Euphausiidae,4,12.5,0.8,3,138.5,19.64539007,Rare items not included in the subsample:
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,2,0.8,0.6,2,0.1,0.014184397,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Pontellidae,Epilabidocera,amphrites,Adult,Epilabidocera amphrites,1,3.3,3.3,1,1,0.141843972,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Eucalanidae,Eucalanus,,Adult,Eucalanus,1,2.8,2.8,2,1,0.141843972,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Heterorhabdidae,Heterorhabdus,robustus,Adult,Heterorhabdus robustus,1,4,4,2,1.2,0.170212766,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,Adult,Calanus marshallae,24,4.2,3.5,2,14,1.985815603,Subsample of 25% used for remaining prey items:
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Aetididae,Aetideus,pacificus,Adult,Aetideus pacificus,4,2.5,2.5,1,2,0.283687943,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Temoridae,Eurytemora,affinis,Adult,Eurytemora affinis,8,1.8,1.7,1,0.4,0.056737589,Female
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,Adult,Calanus pacificus,28,3,2.5,1,17.6,2.496453901,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,232,2.9,1,3,81.2,11.5177305,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,8,0.9,0.7,2,0.4,0.056737589,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,Balanus crenatus,4,0.7,0.7,1,0.4,0.056737589,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,Balanomorpha,24,0.7,0.6,2,3.2,0.453900709,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Fish,Chordata,Vertebrata,Actinopterygii,Neopterygii,,,,,,,Larvae,Neopterygii,8,3.9,3.6,2,4,0.567375887,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Fish,Chordata,Vertebrata,Actinopterygii,Neopterygii,,,,,,,Larvae,Neopterygii,8,1.3,0.3,3,2,0.283687943,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Fish,Chordata,Vertebrata,Actinopterygii,Neopterygii,,,,,,,Scales,Neopterygii,8,2.3,2,3,0.4,0.056737589,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Chaetognath,Chaetognatha,,Sagittoidea,,Aphragmophora,,,Sagittidae,,,Adult,Sagittidae,44,14.7,3.5,2,13.2,1.872340426,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Calyptopsis,Euphausiidae,32,2.4,1.4,1,4,0.567375887,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,192,6.9,1.7,1,64,9.078014184,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,344,3.7,1,2,136.4,19.34751773,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,240,0.4,0.2,3,11.6,1.645390071,
,SRD13,Sardines,WCVI,2015-07-12,,,,,,,,,,,3893.8,2685.3,1208.5,0,50-75%,705,Crustacean,Arthropoda,Crustacea,,,,,,,,,Adult,Crustacea,4,3.4,0.1,4,208.4,29.56028369,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,1,0.8,0.8,1,0.1,0.011362345,Rare items not included in the subsample:
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Hyperiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Amphipoda,Hyperiidea,,,,,Juvenile,Hyperiidea,1,1.6,1.6,2,0.1,0.011362345,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Decapoda,Pleocyemata,Brachyura,Cancridae,Cancer,anntenarius,Zoea V,Cancer anntenarius,1,4.4,4.4,1,0.9,0.102261107,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Decapoda,Pleocyemata,Brachyura,Cancridae,Cancer,productus,Zoea IV,Cancer productus,1,4,4,1,0.9,0.102261107,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Decapoda,Pleocyemata,Brachyura,,,,Zoea,Brachyura,1,1.5,1.5,2,0.1,0.011362345,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Pontellidae,Epilabidocera,amphrites,Adult,Epilabidocera amphrites,1,2,2,2,0.6,0.068174071,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Fish,Chordata,Vertebrata,Actinopterygii,Neopterygii,,,,,,,Scales,Neopterygii,5,3,0.7,3,3.4,0.386319736,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Fish,Chordata,Vertebrata,Actinopterygii,Neopterygii,,,,,,,Larvae,Neopterygii,4,2.1,2,3,4.8,0.545392569,Subsample of 25% used for remaining prey items:
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Harpacticoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Harpacticoida,,,,,,Adult,Harpacticoida,4,0.9,0.9,2,0.4,0.045449381,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,4,0.7,0.7,2,0.4,0.045449381,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,108,2.6,0.6,3,33.2,3.772298602,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Chaetognath,Chaetognatha,,Sagittoidea,,Aphragmophora,,,Sagittidae,,,Adult,Sagittidae,92,13.1,6,1,23.6,2.681513464,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Chaetognath,Chaetognatha,,Sagittoidea,,Aphragmophora,,,Sagittidae,,,Adult,Sagittidae,88,6.5,2.1,2,23.6,2.681513464,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,Balanus crenatus,4,0.7,0.7,1,0.4,0.045449381,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,Balanomorpha,68,0.7,0.5,2,7.6,0.863538234,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Calyptopsis,Euphausiidae,12,2.8,1,2,1.2,0.136348142,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,16,4.3,3,1,2.4,0.272696285,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,104,2.9,1,2,34.8,3.954096125,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,928,0.6,0.1,3,55.6,6.317463925,
,SRD14,Sardines,WCVI,2015-07-12,,,,,,,,,,,3211.1,1859.1,1352,0,50-75%,880.1,Digested food,,,,,,,,,,Digested food,,Digested food,4,6.5,0.1,4,686,77.94568799,Mostly chaetognaths and crustaceans but too digested to distinguish
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,17,5.6,2.3,1,8.4,4.47284345,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,12,4.2,1.1,2,8.8,4.685835996,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Furcilia,Euphausiidae,3,0.4,0.2,3,0.1,0.053248136,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Post Larvae/Juvenile,Euphausiidae,1,8.1,8.1,1,1.7,0.905218317,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Euphausiid,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Euphausiacea,,,Euphausiidae,,,Calyptopsis,Euphausiidae,1,2.1,2.1,1,0.1,0.053248136,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Fish,Chordata,Vertebrata,Actinopterygii,Neopterygii,,,,,,,Scales,Neopterygii,53,3.6,1.2,2,23,12.24707135,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Fish,Chordata,Vertebrata,Actinopterygii,Neopterygii,,,,,,,Larvae,Neopterygii,3,3.6,2.6,2,2.1,1.118210863,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,nubilus,Cyprid,Balanus nubilus,1,0.8,0.8,1,0.1,0.053248136,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Nauplii,Balanus crenatus,3,0.7,0.7,1,0.1,0.053248136,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,1,0.6,0.6,2,0.1,0.053248136,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Pontellidae,Epilabidocera,amphrites,Adult,Epilabidocera amphrites,1,3,3,1,0.9,0.479233227,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,2,1.2,0.9,2,0.1,0.053248136,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,Balanus crenatus,1,0.9,0.9,2,0.1,0.053248136,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,Adult,Calanus pacificus,4,3,2.5,1,1.9,1.01171459,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,Adult,Calanus marshallae,1,3.2,3.2,2,0.7,0.372736954,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,70,4.4,0.7,3,29.8,15.86794462,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Chaetognath,Chaetognatha,,Sagittoidea,,Aphragmophora,,,Sagittidae,Parasagitta,elegans,Adult,Parasagitta elegans,36,12,7.5,1,24.6,13.09904153,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Chaetognath,Chaetognatha,,Sagittoidea,,Aphragmophora,,,Sagittidae,,,Adult,Sagittidae,23,9.7,5,2,9.5,5.05857295,
,SRD15,Sardines,WCVI,2015-07-12,,,,,,,,,,,3123.3,2600.5,522.8,0,25-50%,187.8,Digested food,,,,,,,,,,Digested food,,Digested food,1,8.5,0.1,4,75.7,40.30883919,
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Cyclopoid/Poecilostomatoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Poecilostomatoida,,,Corycaeidae,Ditrichocorycaeus,anglicus,Adult,Ditrichocorycaeus anglicus,2,0.9,0.9,1,0.1,0.018921476,Rare items not included in the subsample:
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Pontellidae,Epilabidocera,amphrites,Adult,Epilabidocera amphrites,2,2.5,2.4,1,1.9,0.359508042,
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Decapoda,Pleocyemata,Brachyura,Cancridae,Cancer,oregonensis,Zoea II,Cancer oregonensis,1,2.5,2.5,1,0.4,0.075685904,
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Decapod,Arthropoda,Crustacea,Malacostraca,Eumalacostra,Decapoda,,,,,,Zoea,Decapoda,2,2.2,1,3,0.5,0.094607379,
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Fish,Chordata,Vertebrata,Actinopterygii,Neopterygii,,,,,,,Larvae,Neopterygii,4,0.6,0.6,4,0.4,0.075685904,Subsample of 25% used for remaining prey items:
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Fish,Chordata,Vertebrata,Actinopterygii,Neopterygii,,,,,,,Scales,Neopterygii,12,3.2,1.6,3,2.4,0.454115421,
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Chaetognath,Chaetognatha,,Sagittoidea,,Aphragmophora,,,Sagittidae,,,Adult,Sagittidae,52,14,2.7,2,3.6,0.681173132,
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,Adult,Calanus pacificus,16,2.3,2.3,2,8,1.51371807,
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,228,2.5,0.8,3,39.6,7.492904447,
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Temoridae,Eurytemora,affinis,Adult,Eurytemora affinis,4,1.6,1.6,1,0.4,0.075685904,Female
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,Adult,Centropages abdominalis,8,1.8,1.4,1,0.4,0.075685904,
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Calanoid,Arthropoda,Crustacea,Maxillopoda,Copepoda,Calanoida,,,,,,Adult,Calanoida,32,0.9,0.6,2,0.4,0.075685904,
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,Balanus crenatus,4,0.8,0.8,1,0.4,0.075685904,
,SRD16,Sardines,WCVI,2015-07-12,,,,,,,,,,,2030.4,1039.9,990.5,0,75-100%,528.5,Barnacle,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,nubilus,Nauplii,Balanus nubilus,4,0.8,0.8,1,0.4,0.075685904,
