ID,FID,Sp,Site,Date,Latitude,Longitude,MaxLength,Group,Abundance,Biomass,PreyW,Region
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,0.8,Barnacle,4,0.028686173,0.4,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,0.7,Barnacle,84,0.831899025,11.6,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,1.5,Calanoid,36,0.114744693,1.6,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,2.9,Calanoid,8,0.401606426,5.6,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,3,Calanoid,64,3.987378084,55.6,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,3,Calanoid,500,16.66666667,232.4,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,4.5,Fish,28,0.659781985,9.2,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,3,Fish,28,1.462994836,20.4,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,3,Fish,12,0.258175559,3.6,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,2.3,Euphausiid,16,0.143430866,2,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,5.1,Euphausiid,432,13.281698220000001,185.2,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,3.5,Euphausiid,208,8.204245554,114.4,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,0.5,Euphausiid,240,1.348250143,18.8,West Coast Vancouver Island
NA,SRD26,Sardines,WCVI,2015-07-12,NA,NA,5.2,Digested food,4,46.09868044,642.8,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,0.9,Barnacle,2,0.012351779,0.1,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,2.2,Decapod,1,0.061758893,0.5,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,2.5,Decapod,2,0.086462451,0.7,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,7.7,Euphausiid,1,0.284090909,2.3,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,3.5,Fish,16,0.691699605,5.6,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,2.6,Fish,12,1.086956522,8.8,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,0.9,Calanoid,36,0.049407115,0.4,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,3,Calanoid,32,3.112648221,25.2,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,2.5,Calanoid,84,2.964426877,24,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,0.7,Barnacle,24,0.395256917,3.2,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,10,Chaetognath,16,0.148221344,1.2,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,2.5,Euphausiid,68,1.383399209,11.2,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,2.3,Euphausiid,40,0.444664032,3.6,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,4.4,Euphausiid,252,8.300395257,67.2,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,4.6,Euphausiid,540,37.74703557,305.6,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,0.5,Euphausiid,616,4.298418972,34.8,West Coast Vancouver Island
NA,SRD27,Sardines,WCVI,2015-07-12,NA,NA,8,Digested food,4,38.93280632,315.2,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,0.7,Parasite,1,0.008112932,0.1,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,7,Euphausiid,2,0.275839688,3.4,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,3,Decapod,1,0.064903456,0.8,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,2.9,Decapod,1,0.032451728,0.4,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,3.2,Decapod,1,0.373194873,4.6,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,3,Decapod,3,0.519227649,6.4,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,2.2,Decapod,1,0.129806912,1.6,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,1,Cyclopoid/Poecilostomatoid,6,0.008112932,0.1,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,0.5,Barnacle,2,0.008112932,0.1,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,0.9,Barnacle,5,0.024338796,0.3,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,0.7,Barnacle,72,0.616582833,7.6,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,3.7,Calanoid,8,0.746389745,9.2,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,3.3,Calanoid,4,0.324517281,4,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,3,Calanoid,12,0.486775921,6,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,2.6,Calanoid,12,0.746389745,9.2,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,2.8,Calanoid,184,5.484342041,67.6,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,0.9,Calanoid,36,0.032451728,0.4,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,8,Chaetognath,28,1.00600357,12.4,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,2.2,Fish,8,0.032451728,0.4,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,2.5,Euphausiid,96,1.557682947,19.2,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,2,Euphausiid,28,0.324517281,4,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,4.2,Euphausiid,264,8.242738926,101.6,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,3.8,Euphausiid,332,11.58526692,142.8,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,0.5,Euphausiid,280,2.888203797,35.6,West Coast Vancouver Island
NA,SRD28,Sardines,WCVI,2015-07-12,NA,NA,10,Digested food,4,64.48158364,794.8,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,0.9,Cyclopoid/Poecilostomatoid,8,0.007178751,0.1,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,1.1,Hyperiid,1,0.007178751,0.1,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,5,Decapod,1,0.136396267,1.9,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,2.5,Decapod,1,0.057430007,0.8,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,0.5,Barnacle,1,0.007178751,0.1,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,12.5,Chaetognath,16,0.430725054,6,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,10.1,Chaetognath,24,1.091170136,15.2,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,3.9,Fish,16,1.464465183,20.4,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,2.6,Fish,8,0.172290022,2.4,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,0.8,Barnacle,4,0.028715004,0.4,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,0.9,Barnacle,72,0.746590093,10.4,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,3.1,Calanoid,20,0.861450108,12,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,3,Calanoid,32,2.211055276,30.8,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,2.4,Calanoid,36,1.407035176,19.6,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,1.6,Calanoid,8,0.114860014,1.6,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,3.2,Calanoid,204,6.690595836,93.2,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,0.8,Calanoid,28,0.028715004,0.4,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,2.3,Euphausiid,80,1.062455133,14.8,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,1.6,Euphausiid,20,0.143575018,2,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,4.8,Euphausiid,576,12.69203159,176.8,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,5,Euphausiid,480,16.85570711,234.8,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,0.5,Euphausiid,404,2.383345298,33.2,West Coast Vancouver Island
NA,SRD29,Sardines,WCVI,2015-07-12,NA,NA,3.7,Digested food,4,51.39985642,716,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,0.6,Pteropod,2,0.008217602,0.1,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,0.9,Cyclopoid/Poecilostomatoid,2,0.008217602,0.1,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,0.2,Bivalve,1,0.008217602,0.1,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,0.5,Barnacle,2,0.008217602,0.1,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,0.7,Barnacle,2,0.008217602,0.1,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,0.8,Barnacle,4,0.024652806,0.3,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,1.9,Decapod,1,0.024652806,0.3,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,4,Decapod,1,0.123264032,1.5,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,2.3,Decapod,1,0.230092859,2.8,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,8.5,Euphausiid,1,0.279398472,3.4,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,2,Decapod,1,0.008217602,0.1,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,2.5,Fish,16,0.427315309,5.2,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,15.7,Chaetognath,20,0.657408168,8,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,8.2,Chaetognath,40,2.235187772,27.2,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,4.1,Calanoid,16,0.690278577,8.4,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,2.9,Calanoid,20,0.887501027,10.8,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,2.5,Calanoid,12,0.262963267,3.2,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,1.8,Calanoid,16,0.13148163400000001,1.6,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,2.1,Calanoid,156,2.432410223,29.6,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,0.7,Calanoid,44,0.065740817000000007,0.8,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,0.8,Barnacle,52,0.493056126,6,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,2.2,Euphausiid,36,0.460185718,5.6,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,2.1,Euphausiid,32,0.361574493,4.4,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,4.6,Euphausiid,356,13.08242255,159.2,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,3.1,Euphausiid,72,20.18243077,245.6,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,0.5,Euphausiid,520,3.648615334,44.4,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,2.6,Digested food,4,51.86950448,631.2,West Coast Vancouver Island
NA,SRD30,Sardines,WCVI,2015-07-12,NA,NA,2.7,Calanoid,40,1.380557153,16.8,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,0.7,Parasite,1,0.012725884,0.1,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,2.5,Decapod,1,0.038177653,0.3,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,5,Decapod,1,0.165436498,1.3,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,3,Decapod,1,0.178162382,1.4,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,4,Decapod,1,0.190888267,1.5,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,4,Decapod,1,0.127258844,1,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,5,Decapod,1,0.356324765,2.8,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,7.5,Decapod,1,0.330872996,2.6,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,3.3,Decapod,1,0.45813184,3.6,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,2.7,Decapod,1,0.190888267,1.5,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,4,Decapod,1,0.45813184,3.6,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,1,Hyperiid,1,0.012725884,0.1,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,0.3,Bivalve,2,0.012725884,0.1,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,0.9,Barnacle,2,0.012725884,0.1,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,0.8,Barnacle,4,0.025451769,0.2,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,0.4,Barnacle,1,0.012725884,0.1,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,1,Cyclopoid/Poecilostomatoid,7,0.050903538,0.4,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,12,Chaetognath,8,0.34359888,2.7,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,0.3,Pteropod,2,0.012725884,0.1,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,0.9,Calanoid,12,0.038177653,0.3,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,1.2,Calanoid,1,0.012725884,0.1,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,1.4,Calanoid,1,0.012725884,0.1,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,3.6,Calanoid,1,0.076355307,0.6,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,2,Calanoid,2,0.012725884,0.1,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,2.3,Calanoid,1,0.012725884,0.1,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,3,Calanoid,44,3.741410028,29.4,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,2.4,Calanoid,55,1.590735556,12.5,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,1.7,Fish,12,0.649020107,5.1,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,4.5,Chaetognath,8,0.050903538,0.4,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,1.7,Fish,8,0.050903538,0.4,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,0.7,Barnacle,52,0.610842454,4.8,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,0.7,Calanoid,8,0.050903538,0.4,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,2.7,Calanoid,84,2.697887503,21.2,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,2.2,Euphausiid,100,1.425299058,11.2,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,4.4,Euphausiid,256,8.042758972,63.2,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,3.2,Euphausiid,496,19.08882667,150,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,0.5,Euphausiid,368,2.036141512,16,West Coast Vancouver Island
NA,SRD31,Sardines,WCVI,2015-07-12,NA,NA,2.2,Digested food,4,56.80834818,446.4,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,0.6,Parasite,1,0.015223017,0.1,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,10.1,Chaetognath,42,2.648804993,17.4,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,5,Fish,11,0.456690516,3,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,7.8,Euphausiid,1,0.426244482,2.8,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,3,Decapod,1,0.030446034,0.2,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,0.6,Decapod,1,0.015223017,0.1,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,0.2,Bivalve,2,0.015223017,0.1,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,0.5,Barnacle,1,0.015223017,0.1,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,0.8,Barnacle,5,0.015223017,0.1,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,1,Harpacticoid,1,0.015223017,0.1,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,0.9,Cyclopoid/Poecilostomatoid,10,0.10656112,0.7,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,0.9,Calanoid,11,0.030446034,0.2,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,0.9,Calanoid,3,0.015223017,0.1,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,1.3,Calanoid,1,0.015223017,0.1,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,2.5,Calanoid,2,0.213122241,1.4,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,3.2,Calanoid,7,0.974273101,6.4,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,3.3,Calanoid,16,1.507078703,9.9,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,3,Calanoid,38,3.957984473,26,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,2.4,Calanoid,55,2.679251028,17.6,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,0.5,Hyperiid,1,0.015223017,0.1,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,6,Chaetognath,24,1.461409651,9.6,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,1.8,Fish,8,0.304460344,2,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,0.7,Barnacle,68,1.156949307,7.6,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,0.8,Calanoid,24,0.060892069,0.4,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,2.5,Calanoid,88,3.531739991,23.2,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,2,Euphausiid,76,1.03516517,6.8,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,4.7,Euphausiid,448,16.80621099,110.4,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,4.5,Euphausiid,196,6.941695844,45.6,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,0.5,Euphausiid,268,1.096057239,7.2,West Coast Vancouver Island
NA,SRD32,Sardines,WCVI,2015-07-12,NA,NA,4.8,Digested food,4,54.43750951,357.6,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,3.5,Decapod,1,0.362404475,4.6,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,2.7,Decapod,1,0.110297014,1.4,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,5.3,Decapod,1,0.267864177,3.4,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,4,Decapod,1,0.063026865,0.8,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,1.5,Decapod,1,0.031513433,0.4,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,0.9,Hyperiid,1,0.007878358,0.1,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,2,Calanoid,1,0.031513433,0.4,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,0.9,Cyclopoid/Poecilostomatoid,3,0.007878358,0.1,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,0.8,Barnacle,1,0.007878358,0.1,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,0.8,Barnacle,6,0.023635074,0.3,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,12,Chaetognath,6,0.433309698,5.5,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,4.5,Fish,4,0.118175372,1.5,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,4.5,Fish,30,0.890254471,11.3,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,0.2,Diatom,2,0.007878358,0.1,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,0.8,Cyclopoid/Poecilostomatoid,4,0.007878358,0.1,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,5,Chaetognath,16,0.315134326,4,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,3.2,Fish,36,0.756322382,9.6,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,3.5,Fish,36,0.378161191,4.8,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,0.7,Barnacle,36,0.252107461,3.2,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,0.9,Calanoid,12,0.031513433,0.4,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,1.2,Calanoid,4,0.031513433,0.4,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,5.2,Calanoid,4,0.378161191,4.8,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,5.1,Calanoid,140,7.657764122,97.2,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,3,Calanoid,28,1.4496179,18.4,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,3,Calanoid,56,1.890805956,24,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,2,Euphausiid,8,0.031513433,0.4,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,5,Euphausiid,416,15.78822973,200.4,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,4.5,Euphausiid,340,15.91428346,202,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,0.5,Euphausiid,388,1.859292523,23.6,West Coast Vancouver Island
NA,SRD33,Sardines,WCVI,2015-07-12,NA,NA,1.4,Crustacean,4,50.89419365,646,West Coast Vancouver Island
NA,SRD34,Sardines,WCVI,2015-07-12,NA,NA,1.6,Parasite,2,0.00753012,0.1,West Coast Vancouver Island
NA,SRD34,Sardines,WCVI,2015-07-12,NA,NA,12,Chaetognath,13,0.61746988,8.2,West Coast Vancouver Island
NA,SRD34,Sardines,WCVI,2015-07-12,NA,NA,1.8,Fish,1,0.128012048,1.7,West Coast Vancouver Island
NA,SRD34,Sardines,WCVI,2015-07-12,NA,NA,6.2,Fish,5,0.135542169,1.8,West Coast Vancouver Island
NA,SRD34,Sardines,WCVI,2015-07-12,NA,NA,3.2,Hyperiid,1,0.075301205,1,West Coast Vancouver Island
NA,SRD34,Sardines,WCVI,2015-07-12,NA,NA,1.9,Hyperiid,2,0.045180723,0.6,West Coast Vancouver Island
NA,SRD34,Sardines,WCVI,2015-07-12,NA,NA,1.5,Hyperiid,1,0.022590361,0.3,West Coast Vancouver Island
NA,SRD34,Sardines,WCVI,2015-07-12,NA,NA,0.8,Barnacle,3,0.00753012,0.1,West Coast Vancouver Island
NA,SRD34,Sardines,WCVI,2015-07-12,NA,NA,0.9,Barnacle,12,0.00753012,0.1,West Coast Vancouver Island
NA,SRD34,Sardines,WCVI,2015-07-12,NA,NA,0.9,Barnacle,1,0.00753012,0.1,West Coast Vancouver Island
