Key,region_name,Station,lon,lat,day,month,year,STN_TIME,Twilight,Net_Type,Mesh_Size(um),Net_Mouth_Dia(m),DEPTH_STRT,DEPTH_END,Bottom Depth(m),Volume Filtered(m3),CTD,NOTES,PI,NumberOfSpecies,SumOfDiversity,ANNE:POLY: >> POLY larvae s1,ANNE:POLY: >> POLY s1,ANNE:POLY: >> POLY s2,ANNE:POLY: >> POLY s3,ARCR:: >> CIRRI s1,ARCR:: >> CRUST larvae s1,ARCR:AMPH: >> AMPHI s1,ARCR:AMPH: >> AMPHI s2,ARCR:AMPH: >> AMPHI s3,ARCR:AMPH:GAMM >> GAMM s1,ARCR:AMPH:GAMM >> GAMM s2,ARCR:AMPH:GAMM >> GAMM s3,ARCR:AMPH:HYPE >> HYPER s1,ARCR:AMPH:HYPE >> HYPER s2,ARCR:AMPH:HYPE >> HYPER s3,ARCR:CLAD: >> CLADO s1,ARCR:COPE: >> COPE other <2mm,ARCR:COPE: >> COPE other >2mm,ARCR:COPE: >> COPEN s1,ARCR:COPE:CALA >> CALA <1mm,ARCR:COPE:CALA >> CALA <3mm>1mm,ARCR:COPE:CALA >> CALA <5mm>3mm,ARCR:COPE:CALA >> CALA >5mm,ARCR:CUMA: >> CUMAC s1,ARCR:CUMA: >> CUMAC s2,ARCR:CUMA: >> CUMAC s3,ARCR:DECA: >> DECA s1,ARCR:DECA: >> DECA s2,ARCR:DECA: >> DECA s3,ARCR:DECA:CARI >> CARID s1,ARCR:DECA:CARI >> CARID s2,ARCR:DECA:CARI >> CARID s3,ARCR:DECA:MYSI >> MYSID s2,ARCR:DECA:MYSI >> MYSID s3,ARCR:EUPH: >> EUPH eggs,ARCR:EUPH: >> EUPH s1,ARCR:EUPH: >> EUPH s2,ARCR:EUPH: >> EUPH s3,ARCR:ISOP: >> ISOPOD s1,ARCR:ISOP: >> ISOPOD s2,ARCR:ISOP: >> ISOPOD s3,ARCR:OSTR: >> OSTRA <3mm,ARCR:OSTR: >> OSTRA >3mm,CHAE:: >> CHAET s1,CHAE:: >> CHAET s2,CHAE:: >> CHAET s3,CHAE:: >> EUKHA s2,CHAE:: >> EUKHA s3,CHAE:: >> PATEL s2,CHAE:: >> PATEL s3,CNID:ANTH: >> ANTH s1,CNID:ANTH: >> ANTH s2,CNID:HYDR: >> MEDUS s1,CNID:HYDR: >> MEDUS s2,CNID:HYDR: >> MEDUS s3,CNID:HYDR:SIPH >> CALYC s1,CNID:HYDR:SIPH >> CALYC s2,CNID:HYDR:SIPH >> CALYC s3,CNID:HYDR:SIPH >> PHYS float >5mm,CNID:HYDR:SIPH >> PHYS s1,CNID:HYDR:SIPH >> PHYS s2,CNID:SCYF: >> SCYPH s1,CNID:SCYF: >> SCYPH s2,CNID:SCYF: >> SCYPH s3,CTEN:: >> CTENO s1,CTEN:: >> CTENO s2,CTEN:: >> CTENO s3,ECHI:: >> ECHIN s1,ECTO:: >> BRYOC s1,MOCE:OCTO: >> CEPH s1,MOCE:OCTO: >> CEPH s2,MOCE:OCTO: >> CEPH s3,MOGA:HETE: >> HETERO s1,MOGA:PTER: >> CLIO s1,MOGA:PTER: >> CLIO s2,MOGA:PTER: >> CLIO s3,MOGA:PTER: >> GYMNO s1,MOGA:PTER: >> GYMNO s2,MOGA:PTER: >> GYMNO s3,MOGA:PTER: >> LIM-- s0,MOGA:PTER: >> LIM-- s1,MOGA:PTER: >> LIM-- s2,MOGA:PTER: >> LIM-- s3,MOLL:: >> MOLL s1,PROT:: >> PROTO s1,PROT:: >> PROTO s2,UROC:LARV: >> LARVAC s1,UROC:LARV: >> LARVAC s2,UROC:LARV: >> LARVAC s3,UROC:THAL: >> DOLIO s1,UROC:THAL: >> DOLIO s2,UROC:THAL: >> DOLIO s3,UROC:THAL: >> SALP s1,UROC:THAL: >> SALP s2,UROC:THAL: >> SALP s3,VERT:PISC: >> PISCES egg s1,VERT:PISC: >> PISCES s1,VERT:PISC: >> PISCES s2,VERT:PISC: >> PISCES s3,XXXX >> Remainder
PBS200622009801,Northern Vancouver Island Shelf,T01,-128.337,51.274,25,6,2006,16:23,Daylight,Bongo VNH,253,0.58,68,0,78,19.44,97, ,14,32,1.978,0.92181,0,0,0,9.97531,0,0,0,0,0,0,0,0,0,0,0.24692,0.07637,0,0.00198,1.00576,3.67736,0,0.03498,0,0,0,0,0.24244,0,0,0.04908,0,0,0,0.16132,0,0,0,0,0,0,0,0,0,0.01358,0,0,0,0.00453,0.05401,0,0,0,0.39095,10.69959,0,0,0,0,0,0,0,0,0,0,0.19383,0.26667,0.11062,0,0,0,0,0,0,0,0,0,0.18004,0,0.41975,0,0,0,0,0,0,3.25926,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS200742018701,Northern Vancouver Island Shelf,T01,-128.335,51.273,28,6,2007,19:14,Daylight,Bongo VNH,253,0.58,65,0,75,30.83,186, ,14,27,2.006,0,0,0,0,1.07947,0,0,0,0,0,0,0,0,0,0.28025,0,0.15569,0,0.01495,5.51649,7.54796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24911,0.16607,0,0,0,0,0,0,0,0,0.0146,0.03568,0,0,0,0,0,0,0,0.22542,1.71813,0,0,0,0,0,0,0,0,0,0,0.24444,0,0.20925,0,0,0,0,0,0,0,0,0,0,0,2.47032,0,0,0,0,0,0,8.71878,0,0,0,0,0,0,0,0,0,0,0,0.27571,0
PBS200814017401,Northern Vancouver Island Shelf,T01,-128.333,51.277,25,6,2008,17:40,Daylight,Bongo VNH,253,0.58,70,0,76,20.16,173, ,14,44,2.248,1.0508,0,0,0,0.50794,0,0,0,0,0,0,0,0.75238,0,0,0,0.23492,0,0.01524,3.34126,8.88888,0.15278,0,0,0,0,0.20317,0.63219,0,0,0.875,0.16319,0,0,0.18572,0.38095,1.90476,0,0,0,0,0,0,0,0,0,0.35714,1.38889,0.03492,0.41667,0,0,0,3.94345,80.41072,0,0.11706,0,0,0,0,0,0,0,2.79365,0,0,0.05333,0,0,0,0,0,0,0,0,0,0,0,5.66667,0,0.09077,0,1.26984,0,0,2.25397,0.08571,0,0,0,0,0,0,0,0.00149,0,0.54563,0.48115,0
PBS200941014001,Northern Vancouver Island Shelf,T01,-128.328,51.275,23,6,2009,15:20,Daylight,Bongo VNH,253,0.58,60,0,74,18.97,139, ,14,22,1.73,0.5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03374,0.10121,0,0,8.25354,21.74043,0.03795,0,0,0,0,0.43184,0,0,0.15519,0.88814,0,0,0,0.09108,0,11.78703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80127,18.16975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91882,0.09109,0,0,0,0,0,0,0,0,0.37955,0,0,0
PBS201017018001,Northern Vancouver Island Shelf,T01,-128.337,51.272,24,6,2010,17:11,Daylight,Bongo VNH,253,0.58,70,0,78,33.8,181,"150 mL clear jellies removed, volume 2x espected value ",14,36,1.77,0.30296,0,0,0.10059,0.7574,0,0,0,0,0,0,0,0,0,0.51124,0,0.34802,0,0.00342,4.15544,7.02107,0.00651,0.08817,0,0,0,0.83314,0.01473,0,0,0.14219,0.11817,0,0,0.29538,0,0.49704,0,0,0,0,0,0,0,0.08731,0,0,0,0.00521,0.0932,0,0,0,0.64793,14.3994,0,0,0,0,0,0,0,0,0,0,0.22296,0.15337,0.19086,0.00492,0,0,0,0,0,0,0,0,0,0,2.89704,0,0,0,0,0,0,0,0.01278,0,0,0,0,0,0,0,0,0.21302,0.34911,0,0
PBS201250016101,Northern Vancouver Island Shelf,T01,-128.469,51.209,24,6,2012,15:49,Daylight,Bongo VNH,253,0.58,150,0,192,38.3,160,Thalasiosira + Ceratium ,14,38,2.175,0.53473,0,0.03614,0,33.68773,0,0,0,0,0,0,0,0,2.3812,0,0,0.06016,0,0.00602,4.14479,94.36567,8.31959,2.36867,0,0,0,0.07311,0.48042,0,0,0.13159,0.31854,0,0,1.40365,1.98517,2.33942,2.86057,0,0.01102,0,0,0,0.28073,0,0.22977,0,0,0,0,0,0,5.88198,0,15.08094,0,0,0,0,0,0,0,0,0,0,0.78705,1.08282,0.44917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18288,0,2.80731,0.22559,0,0,0,0,0,0,0,0,0,0.03916,0,0.20052
PBS199816000201,Northern Vancouver Island Shelf,T02,-128.337,51.195,2,6,1998,16:44,Daylight,Bongo ONH,253,0.58,127,0,141,160.55,2,"Sampler hit bottom, lots of sand, silt and benthic organisims ",3,50,2.334,0.38268,0,0,0.03986,13.13883,0,0,0,0,0,0,0,0,0.28402,0,0,0.19277,0,0.00191,1.12269,5.61272,4.41682,0.19059,0,0,0,0,0.2977,0,0.36674,0.04798,0.04975,0,0,0.01993,0.06378,0.11959,0,0,0,0,0,0,0.04465,0.04933,1.94332,0.01794,0.24416,0.01535,0,0,0,0,0.47337,19.67537,0,0,0.0147,0,0,0,0,0,0,0,0.03129,0.25831,0.21972,0,0,0,0,0,0,0,0,0,0,0,4.47263,0,0,0,0,0,0,0.04784,0,0,0,0,0,0,0,0,0,0,0.01962,0.33884,0
PBS199817000701,Northern Vancouver Island Shelf,T02,-128.33,51.197,17,7,1998,8:04,Daylight,Bongo ONH,253,0.58,132,0,142,147.66,5, ,3,38,2.398,0,0,0,0,0.55479,0,0,0,0,0,0,0,0,0,0,0.013,0.05652,0,0.00962,0.83715,1.44939,0.00447,0,0,0,0,0,0,0,0,0.0395,0,0,0,0.12092,0,0.12461,0.29311,0,0,0,0,0,0,0.06095,0.23568,0.00488,0.18962,0.0882,0.59732,0,0,0,0,0.7199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451,0,0,0,0,0,0,0,0,0,0,0.58946,0,0,0,0.00156,0,0,0.07802,0,0,0,0,0,0,0,0,0,0.01219,0,0.05025,0
PBS199818000301,Northern Vancouver Island Shelf,T02,-128.333,51.198,26,8,1998,8:37,Daylight,Bongo ONH,253,0.58,130,0,144,183.52,7, ,3,29,2.194,0,0,0,0,0.0558,0,0,0,0,0,0,0,0,0,0,0.10462,0.20688,0,0.00042,1.46302,5.41755,0,0.02964,0,0,0,0,0,0,0,0.04237,0.08705,0,0,0.69607,0,1.32302,5.91019,0,0,0,0,0,0.01953,0.20597,0.92947,0,0,0.02685,0.9612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12555,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS199914001201,Northern Vancouver Island Shelf,T02,-128.47,51.21,23,6,1999,10:55,Daylight,Bongo ONH,253,0.58,150,0,193,168.54,39, ,3,30,2.049,0.02354,0,0,0,0.21265,0,0,0,0,0,0,0,0,0.01246,0,0,0.00921,0,0,0.06967,0.7287,0.13946,0.00961,0,0,0,0,0,0,0,0,0,0,0,0.02051,0,0.03349,0,0,0,0,0.03797,0,0,0,0,0.00107,0.01661,0.00679,0,0,0,0,0.03382,0.07713,0,0,0,0,0,0,0,0,0,0,0.0149,0,0.00065,0.00025,0,0,0,0,0,0,0,0,0,0,0.03228,0,0,0,0.00023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS200114013401,Northern Vancouver Island Shelf,T02,-128.466,51.208,21,6,2001,12:08,Daylight,Bongo ONH,253,0.58,150,0,193,142.89,133, ,3,28,1.307,0.14333,0,0,0,0.57331,0,0,0,0,0,0,0,0,0,0.24186,0,0.08313,0,0.00161,2.45357,12.8421,0.08678,0.12877,0,0,0,0,0.01394,0,0,0.07256,3.14219,0,0,0.04659,0.07166,7.98544,2.87102,0,0,0,0,0,0,0,0,0,0.19595,0.04188,0.58786,0,0,0,0,1.30842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25194,0,0,0.05879,0.27154,0
PBS200215007001,Northern Vancouver Island Shelf,T02,-128.467,51.206,20,6,2002,12:16,Daylight,Bongo VNH,253,0.58,150,0,192,39.66,69, ,3,26,1.732,0,0,0,0,0.90368,0,0,0,0,0,0,0,0,0,0,0,0.17106,0,0,5.34269,71.87107,7.66111,1.39183,0,0,0,0,0.05023,0,0,0.12708,0,0,0,0,0,6.05144,1.71457,0,0,0,0,0,0,0,0,0.14523,0,0.12426,6.56581,0,0,0,0.32274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54866,0,0,0,0.00387,0.08262,0,0,0.04357,0,0,0,0,0,0,0,0,0,0,0,0
PBS200235008701,Northern Vancouver Island Shelf,T02,-128.464,51.208,19,8,2002,12:24,Daylight,Bongo VNH,253,0.58,130,0,187,43.38,86, ,3,22,1.728,0,0,0,0,0,0,0,0,0,0,0,0,1.39862,0,0,0,0.13573,0,0.01062,2.84003,25.99037,3.27248,0.3882,0,0,0,0,0,0,0,0.05809,0,0,0,0.34375,0,0.17059,2.12171,0,0,0,0,0,0,0,0,0.48963,2.32365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00968,0,0,0,0.00767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS200417008101,Northern Vancouver Island Shelf,T02,-128.468,51.207,16,6,2004,15:33,Daylight,Bongo VNH,253,0.58,150,0,193,71.75,80,volume 2x expected value ,14,56,2.518,3.19688,0,0,0.75819,15.69896,0,0,0,0,0,0,0,0,0.72964,0,0.03568,0.28187,0,0.00428,2.18466,75.82795,12.76232,3.32711,0,0,0,0,0.4849,0,0,0.42146,0,0,0.07805,0.28723,0.71359,0.93659,6.93157,0,0,0,0.71359,0,0,0.02007,0.84739,0.4616,2.34146,0.19624,0.35122,0,0,0,0.0446,2.40599,0,0,0,0,0,0,0,0.00488,0,0,0.70021,1.15601,0.18589,0,0,0,0,3.92474,0,0,0,0,0,0,0,0,0,0,0.01855,0,0,0.1784,0,0,0,0,0,0,0,0,0.00223,0,0,0,0
PBS200517006301,Northern Vancouver Island Shelf,T02,-128.465,51.206,3,7,2005,7:50,Daylight,Bongo VNH,253,0.58,150,0,190,69.7,64, ,14,30,1.917,0,0,0,0,0.11019,0,0,0,0,0,0,0,0.02238,0,0,0,0.03501,0,0,0.16965,4.35945,0.25882,0.1561,0,0,0,0,0.17647,0,0,0.01859,0,0,0,0.02732,0,0.31909,0,0,0,0,0,0,0,0.0142,0.07891,0.01291,0.02009,0.04419,0.31636,0,0,0,0.05452,7.74892,0,0,0,0,0,0,0,0,0,0,0.39644,0.81813,0.00039,0,0,0,0,0,0,0,0,0,0,0,0.03902,0,0,0,0.00119,0,0,0,0,0,0,0,0,0,0,0,0,0.15495,0.04519,0,0
PBS200622009501,Northern Vancouver Island Shelf,T02,-128.47,51.207,25,6,2006,14:57,Daylight,Bongo VNH,253,0.58,150,0,188,65.25,94,volume 2x expected ,14,25,1.019,0,0,0,0,0.07847,0,0,0,0,0,0,0,0,0,0,0,0.05366,0,0,1.41094,5.51722,0.01349,0.67923,0,0,0,0.21579,0.25134,0,0,0,0,0,0,0.00539,0,1.20239,0.62038,0,0,0,0,0,0,0,0.05762,0.08828,1.28736,0.0971,0.77241,0,0,0,0,8.35908,0,0,0,0,0,0,0,0,0,0,0,0.31779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20598,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS200742018401,Northern Vancouver Island Shelf,T02,-128.465,51.208,28,6,2007,17:50,Daylight,Bongo VNH,253,0.58,150,0,185,37.75,183, ,14,45,2.407,0.19327,0,0,0,0.30517,0.00068,0,0,0,0,0,0,0,0,0.51921,0.19497,0.06934,0,0.00712,1.20812,31.36932,3.14807,0.97483,0,0,0,0,0.16954,0,0,0,1.94702,0,0,0.13309,0,0.37721,4.6294,0,0,0,0,0,0,0,0.11656,0.09536,3.56026,0.01865,2.00265,0,0,0,0.37615,15.28794,0,0,0,0,0,0,0,0,0,0,0.39926,0.68662,0.03136,0,0,0,0,0,0,0,0,0,0,0,1.00874,0,0.14543,0,0,0,0,0.23735,0,0,0,0,0,0,0,0,0,0,0,0,0.05086
PBS200814017201,Northern Vancouver Island Shelf,T02,-128.464,51.208,25,6,2008,16:27,Daylight,Bongo VNH,253,0.58,150,0,192,41.9,171, ,14,44,2.283,0.1222,0,0,0,0.1222,0,0,0,0,0,0,0,0,1.48926,0,0,0.04155,0,0.00916,1.08066,8.22226,1.06598,0.77327,0,0,0,0.33604,0.03052,0,0,0.12029,0.49451,0.01511,0,0.04124,0,0.51265,0.15418,0,0,0,0,0,0.02138,0,0,0,2.27208,0.0084,3.60859,0,0,0,0.24033,9.75179,0,0,0,0,0,0,0,0,0,0,0,0,0.07148,0,0,0,0,0,0,0,0,0,0,0,5.84248,0,0.1747,0,0.00092,0,0,0.1222,0.22683,0,0,0,0,0,0,0,0,0,0,0,0
PBS200941013601,Northern Vancouver Island Shelf,T02,-128.465,51.206,23,6,2009,13:36,Daylight,Bongo VNH,253,0.58,150,0,193,49.6,137, ,14,28,1.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05161,0.11355,0,0,4.21728,11.83484,0.01774,0.31613,0,0,0,0,0.02008,0,0,0,2.96371,0,0,0.00258,0,3.60806,0.93548,0,0,0,0,0,0,0,0,0.04355,0.56452,0,0.42339,0,0,0,0.30645,15.60484,0,0,0,0,0,0,0,0,0,0,0,0,0.09548,0,0,0,0,0,0,0,0,0,0,0,0.87742,0,0,0,0,0,0,1.80645,0.06968,0,0,0,0,0,0,0,0.00323,0,0,0,0
PBS201017017801,Northern Vancouver Island Shelf,T02,-128.459,51.209,24,6,2010,15:53,Daylight,Bongo VNH,253,0.58,150,0,191,58.41,177,100 mL clear jellies removed ,14,38,1.514,0,0,0.02739,0,0.17531,0,0,0,0,0,0,0,0,0.53415,0.14792,0,0.49307,0,0.00569,4.17025,13.71672,2.60092,0.61222,0,0,0,0,0.15744,0,0,0.06656,1.25834,0,0,0.07451,0,3.50967,0,0,0,0,0,0,0,0.03102,0,0.02465,0.47937,0.06629,2.37288,0,0,0,0.72076,10.34926,0,0,0,0,0,0,0,0,0,0,0.08601,0,0.07363,0,0,0,0,0,0,0,0,0,0,0,1.49016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068,0,0,0,0
PBS201250015701,Northern Vancouver Island Shelf,T02,-128.602,51.135,24,6,2012,14:10,Daylight,Bongo VNH,253,0.58,123,0,133,46.88,158, ,14,29,1.381,0,0,0,0,0.32765,0,0,0,0,0,0,0,0,0.24317,0,0,0.08054,0,0.0041,3.47821,33.98307,0.01707,0.18601,0,0,0,0.18728,0.17274,0.34556,0,0,0,0,0,0.41775,0,2.26622,0,0,0,0,0,0,0,0,0,0.0384,0.23891,0.0901,0.53754,0,0,0,0.3605,3.48122,0,0,0,0,0,0,0,0,0,0,0.16075,0.44232,0,0,0,0,0,0,0,0,0,0,0,0,0.23208,0,0,0,0.0142,0,0,0,0.02765,0,0,0,0,0,0,0,0,0,0,0,0
PBS201343029901,Northern Vancouver Island Shelf,T02,-128.475,51.213,18,7,2013,18:03,Daylight,Bongo VNH,253,0.58,147,0,193,39.72,298, ,14,27,1.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10151,0,0,5.47254,11.55932,0.07201,0.08157,0,0,0,0,0,0,0,0.03172,0.99044,0,0,0.08378,0,0.20695,0.29204,0,0,0,0,0,0,0.00227,0.02769,0,0,0.04431,0.50227,0,0,0,0.03147,4.21702,0,0,0,0,0,0,0,0,0,0,0.03162,0,0,0.01257,0,0,0,0,0,0,0,0,0,0,0.27392,0,0,0,0,0,0,4.96274,0,0,0,0,0,0,0,0,0,0.67976,0,0,0
PBS199817001001,Northern Vancouver Island Shelf,T03,-128.494,51.125,17,7,1998,10:00,Daylight,Bongo ONH,253,0.58,151,0,160,157.23,8,Fine green filaments - from ship bottom? ,3,32,1.736,0,0,0,0,0.19538,0,0,0,0,0,0,0,0,0,0,0,0.22892,0,0.00195,1.96912,5.0539,0.00954,0.05597,0,0,0,0,0,0,0,0.0103,0,0,0,1.0746,0,0.08395,0,0,0,0,0,0,0,0.00076,0.10762,0.01145,0,0.0403,0.01336,0,0,0,0.01208,3.91338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02226,0,0.41519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS199818000401,Northern Vancouver Island Shelf,T03,-128.488,51.123,26,8,1998,10:24,Daylight,Bongo ONH,253,0.58,143,0,147,187.94,9, ,3,28,2.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06062,0,0.00082,0.74345,63.72037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12872,0,8.92796,19.17769,0,0,0,0,0,0,0,0,0.03065,0.83431,0.38208,12.33585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23156,0,0,0,0.00708,0,0,0.04086,0,0,0,0,0,0,0,0,0,0,0,0.62147,0
PBS199914001301,Northern Vancouver Island Shelf,T03,-128.61,51.14,23,6,1999,12:31,Daylight,Bongo ONH,253,0.58,120,0,138,153.18,40, ,3,36,1.595,0.03342,0,0,0.04439,0.36767,0,0,0,0,0,0,0,0,0,0.11281,0,0.00856,0,0,0.20744,3.10849,1.5756,0.02664,0,0,0,0,0.16385,0,0,0.02538,0.02607,0,0,0.25507,0,0.2063,0,0,0,0,0.08356,0,0,0,0,0.00705,0.05484,0.03332,0.10967,0,0,0,0.14036,19.02925,0,0,0,0,0,0,0,0,0,0,0.0492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07103,0,0,0,0.08623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS200016001101,Northern Vancouver Island Shelf,T03,-128.498,51.126,5,7,2000,9:38,Daylight,Bongo ONH,253,0.58,126,0,153,242.04,44, ,3,32,1.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1884,0.14279,0,0.02248,0,0.00048,0.42071,6.78553,0.99224,0.97026,0,0,0,0,0.20327,0,0,0.02112,0.033,0,0,0.00476,0,0.33878,0,0,0,0,0,0,0,0,0.10742,0.0357,2.73013,0.02036,0.71145,0,0,0,0.1256,3.74649,0,0.00975,0,0,0,0,0,0,0,0,0.08303,0.08567,0,0,0,0,0,0,0,0,0,0,0.05784,0.1256,0,0,0,0,0,0,0,0,0.00357,0,0,0,0,0,0,0,0,0,0,0,0
PBS200114013701,Northern Vancouver Island Shelf,T03,-128.605,51.138,21,6,2001,13:44,Daylight,Bongo ONH,253,0.58,132,0,140,109.35,136, ,3,28,1.215,0,0,0,0,0.07023,0,0,0,0,0,0,0,0,0.25972,0.07901,0,0.04946,0,0,0.65258,1.63291,0.00201,0.0995,0,0,0,0,0.10699,0,0,0.01761,0,0,0,0.05004,0,0.30315,0,0,0,0,0,0,0,0,0.02012,0,0,0.00885,0.0192,0,0,0,0.04481,3.18244,0,0,0,0,0,0,0,0,0,0,0.06892,0.04741,0.01967,0,0,0,0,0,0,0,0,0,0,0,0.0995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04115,0,0,0,0,0
PBS200215006701,Northern Vancouver Island Shelf,T03,-128.594,51.142,20,6,2002,10:25,Daylight,Bongo VNH,253,0.58,130,0,140,36.57,66, ,3,27,1.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15587,0,0,0.21701,0,0.0021,5.3272,86.58077,0.05961,0.86355,0,0,0,0,0.22423,0,0,0,1.00082,0,0,0,0,0.79163,0,0,0,0,0,0,0,0,0,0.26579,0.38283,0.06978,0.25841,0,0,0,0.0875,9.0577,0,0.01613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109,0,0,0.53049,0
PBS200235008401,Northern Vancouver Island Shelf,T03,-128.596,51.141,19,8,2002,11:48,Daylight,Bongo VNH,253,0.58,130,0,138,48.99,83, ,3,23,1.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09145,0,0.01176,1.98363,17.10219,0.00735,0.02776,0,0,0,0.00131,0,0,0,0.01286,0,0,0,1.36649,0,0.03776,0,0,0,0,0,0,0,0,0,0.00367,0,0.02515,0.27863,0,0,0,0.03878,0.26536,0,0,0,0,0,0,0,0,0,0,0.05128,0.10582,0,0,0,0,0,0,0,0,0,0,0,0,3.77546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS200417007801,Northern Vancouver Island Shelf,T03,-128.59,51.141,16,6,2004,13:47,Daylight,Bongo VNH,253,0.58,127,0,142,48.1,77, ,14,47,2.297,0.10644,0,0,0,1.14428,0,0,0,0,0,0,0,0,0.47401,0.7185,0.00665,0.0958,0,0.00998,0.68072,17.4784,2.23667,1.20915,0,0,0,0.08516,0.53223,0,0,0.05239,0,0,0,0.59742,0,1.05197,0,0,0,0,0,0,0,0.00748,1.08108,0.07484,0.23285,0.12441,0.43659,0,0,0,0.41372,7.66853,0,0,0,0,0,0,0,0,0,0,0.2089,0,0.11177,0,0,0,0,0,0,0,0,0,0,0,0.1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083,0,0.01753,0.15385,0
PBS200622009201,Northern Vancouver Island Shelf,T03,-128.599,51.142,25,6,2006,13:27,Daylight,Bongo VNH,253,0.58,128,0,138,62.21,91,volume 2x expected ,14,26,1.475,0,0,0,0,0.02058,0,0,0,0,0,0,0,0,0,0.41665,0,0.07099,0,0.00031,0.38811,2.46546,0.37913,0.04372,0,0,0,0,0.19772,0,0,0,0,0,0,0.16435,0,0.07716,0.90789,0,0,0,0,0,0,0.00572,0.07073,0.02315,0,0,0.13503,0,0,0,0.74264,10.41814,0,0,0,0,0,0,0,0,0,0,0.08076,0.49998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25109,0.00134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS200742018101,Northern Vancouver Island Shelf,T03,-128.601,51.142,28,6,2007,16:06,Daylight,Bongo VNH,253,0.58,121,0,136,33.99,180, ,14,27,1.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22948,0,0,0.05715,0,0.00028,0.72822,4.27138,0.0053,0.73522,0,0,0,0.20712,0.1436,0,0,0,0,0,0,0.08755,0,0.07061,0,0,0,0,0,0,0,0,0.06002,0.20653,0.98853,0.00777,0.15446,0,0,0,0.1118,2.71845,0,0,0,0,0,0,0,0,0,0,0.40647,0.15252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03589,0,0,0,0,0,0,0,0.15887,0.09267,0,0
PBS200814016801,Northern Vancouver Island Shelf,T03,-128.599,51.139,25,6,2008,14:54,Daylight,Bongo VNH,253,0.58,130,0,137,44.86,167,"both jar sample and frozen sample were lost when ship rolled during processing; rough seas, high wind ",14,29,1.869,0.11413,0,0,0,0.1712,0.00114,0,0,0,0,0,0,0,0.17387,0,0,0.18974,0,0.00214,2.02058,9.32608,0.79758,0.12127,0,0,0,0.27392,0,0,0,0,0.81922,0,0,0.13339,0,0.02675,0,0,0,0,0,0,0.05992,0,0,0.02006,0.15604,0.01765,0.16384,0,0,0,0.48596,28.6507,0,0,0,0,0,0,0,0,0,0,0,0,0.02397,0,0,0,0,0,0,0,0,0,0,0,0.97013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
